Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order
FORAKER 1207 10UMH-11,7/31/2019,124.61,401.36,,43.7,35.32,1235.8,,,,,31578.13,118.00,UM,Pad1,5Z
FORAKER 1207 11SMH-11,4/5/2019,0,1268,,366.92,664,172,395.5867,0,FLOW,28.25,366.92,1,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/6/2019,0,1328,,718.2,2176,1108,902.8667,0,FLOW,32.75,1085.12,2,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/7/2019,0,1247,,412.89,2525,1678,692.5567,0,FLOW,34,1498.01,3,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/8/2019,0,1247,,631.48,3212,1576,894.1467,0,FLOW,34,2129.49,4,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/9/2019,0,1219,,755.55,2116,1890,1070.55,0,FLOW,35.75,2885.04,5,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/10/2019,0,1174,,851.5,3164,2309,1236.3333,0,FLOW,38,3736.54,6,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/11/2019,0,1160,,787.36,3295,2779,1250.5267,0,FLOW,40.83333333,4523.9,7,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/12/2019,0,1098,,1041.79,3322,2464,1452.4567,0,FLOW,42,5565.69,8,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/13/2019,0,1055,,882.66,3029,2938,1372.3267,0,FLOW,42,6448.35,9,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/14/2019,0,1027,,1072.7,2291,2959,1565.8667,0,FLOW,42,7521.05,10,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/15/2019,0,1007,,900.07,2411,3039,1406.57,0,FLOW,42,8421.12,11,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/16/2019,0,992,,1077.21,2173,3151,1602.3767,0,FLOW,42,9498.33,12,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/17/2019,0,980,,1098.54,2774,3265,1642.7067,0,FLOW,42,10596.87,13,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/18/2019,0,966,,1014.39,2630,3397,1580.5567,0,FLOW,42,11611.26,14,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/19/2019,0,965,,1002.8,2283,3190,1534.4667,0,FLOW,42,12614.06,15,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/20/2019,0,963,,986.15,2396,3202,1519.8167,0,FLOW,42,13600.21,16,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/21/2019,0,954,,938.28,2271,3243,1478.78,0,FLOW,42,14538.49,17,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/22/2019,0,946,,971.55,2106,3331,1526.7167,0,FLOW,42,15510.04,18,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/23/2019,0,936,,945.03,1775,3416,1514.3633,0,FLOW,42,16455.07,19,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/24/2019,0,927,,901.8,1791,3438,1474.8,0,FLOW,42,17356.87,20,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/25/2019,0,927,,887.26,1581,3464,1464.5933,0,FLOW,42,18244.13,21,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/26/2019,0,552,,869.09,1285,3618,1472.09,0,FLOW,42,19113.22,22,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/27/2019,0,902,,843.42,1110,3584,1440.7533,0,FLOW,42,19956.64,23,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/28/2019,0,893,,815.68,1071,3614,1418.0133,0,FLOW,42,20772.32,24,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/29/2019,0,883,,778.94,951,3607,1380.1067,0,FLOW,42,21551.26,25,SM,Pad1,6Z
FORAKER 1207 11SMH-11,4/30/2019,0,883,,729.68,907,3450,1304.68,0,FLOW,42,22280.94,26,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/1/2019,0,876,,726.87,803,3501,1310.37,0,FLOW,42,23007.81,27,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/2/2019,0,870,,768.52,756,3664,1379.1867,0,FLOW,42,23776.33,28,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/3/2019,0,862,,774.25,736,3747,1398.75,0,FLOW,42,24550.58,29,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/4/2019,0,852,,676.42,712,3693,1291.92,0,FLOW,42,25227,30,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/5/2019,0,846,,672.89,678,3626,1277.2233,0,FLOW,42,25899.89,31,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/6/2019,0,838,,642.29,651,3667,1253.4567,0,FLOW,42,26542.18,32,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/7/2019,0,829,,661.01,617,3591,1259.51,0,FLOW,42,27203.19,33,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/8/2019,0,827,,625.23,499,3488,1206.5633,0,FLOW,42,27828.42,34,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/9/2019,0,812,,582.66,531,3533,1171.4933,0,FLOW,42,28411.08,35,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/10/2019,0,805,,582.62,564,3704,1199.9533,0,FLOW,42,28993.7,36,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/11/2019,0,799,,588.18,509,3686,1202.5133,0,FLOW,42,29581.88,37,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/12/2019,0,792,,586.1,500,3815,1221.9333,0,FLOW,44,30167.98,38,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/13/2019,0,781,,590.25,590,3716,1209.5833,0,FLOW,44,30758.23,39,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/14/2019,0,776,,580.54,581,3897,1230.04,0,FLOW,44,31338.77,40,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/15/2019,0,771,,565.98,555,3832,1204.6467,0,FLOW,44,31904.75,41,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/16/2019,0,763,,550.73,540,3700,1167.3967,0,FLOW,44,32455.48,42,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/17/2019,0,757,,541.01,473,3710,1159.3433,0,FLOW,44,32996.49,43,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/18/2019,0,751,,570.14,517,3699,1186.64,0,FLOW,47.41666667,33566.63,44,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/19/2019,0,721,,563.2,516,3974,1225.5333,0,FLOW,47.41666667,34129.83,45,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/20/2019,0,707,,543.09,521,3907,1194.2567,0,FLOW,48,34672.92,46,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/21/2019,0,695,,519.51,500,3964,1180.1767,0,FLOW,48,35192.43,47,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/22/2019,0,685,,538.23,481,3978,1201.23,0,FLOW,49.33333333,35730.66,48,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/23/2019,0,649,,518.12,453,4167,1212.62,0,FLOW,50,36248.78,49,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/24/2019,0,635,,516.17,466,4220,1219.5033,0,FLOW,50,36764.95,50,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/25/2019,0,618,,498.86,469,4160,1192.1933,0,FLOW,51.75,37263.81,51,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/26/2019,0,596,,499.68,471,4294,1215.3467,0,FLOW,53.75,37763.49,52,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/27/2019,0,576,,514.21,461,4160,1207.5433,0,FLOW,54,38277.7,53,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/28/2019,0,567,,466.11,460,4643,1239.9433,0,FLOW,54,38743.81,54,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/29/2019,0,554,,471.66,471,4259,1181.4933,0,FLOW,54,39215.47,55,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/30/2019,0,549,,463.38,418,4003,1130.5467,0,FLOW,54,39678.85,56,SM,Pad1,6Z
FORAKER 1207 11SMH-11,5/31/2019,0,545,,438.57,405,4170,1133.57,0,FLOW,,40117.42,57,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/1/2019,0,522,,441.13,414,4230,1146.13,0,FLOW,,40558.55,58,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/2/2019,0,517,,438.43,409,4270,1150.0967,0,FLOW,,40996.98,59,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/3/2019,0,507,,424.72,398,4127,1112.5533,0,FLOW,,41421.7,60,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/4/2019,0,504,,460.76,385,4081,1140.9267,0,FLOW,,41882.46,61,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/5/2019,0,495,,365.73,361,4069,1043.8967,0,FLOW,,42248.19,62,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/6/2019,0,483,,385.76,370,4056,1061.76,0,FLOW,,42633.95,63,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/7/2019,0,492,,421.72,358,4158,1114.72,0,FLOW,,43055.67,64,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/8/2019,0,476,,391.97,345,3811,1027.1367,0,FLOW,,43447.64,65,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/9/2019,0,468,,388.63,336,3891,1037.13,0,FLOW,,43836.27,66,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/10/2019,0,466,,399.73,328,3839,1039.5633,0,FLOW,,44236,67,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/11/2019,0,458,,342.74,323,3877,988.9067,0,FLOW,,44578.74,68,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/12/2019,0,456,,369.27,375,3747,993.77,0,FLOW,,44948.01,69,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/13/2019,0,438,,360.04,293,3795,992.54,0,FLOW,,45308.05,70,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/14/2019,0,438,,353.15,285,3731,974.9833,0,FLOW,,45661.2,71,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/15/2019,0,432,,353.93,282,3698,970.2633,0,FLOW,,46015.13,72,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/16/2019,0,442,,402.51,275,3551,994.3433,0,FLOW,,46417.64,73,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/17/2019,0,429,,344,266,4114,1029.6667,0,FLOW,,46761.64,74,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/18/2019,0,417,,338.65,285,3286,886.3167,0,FLOW,,47100.29,75,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/19/2019,0,420,,285.07,278,3629,889.9033,0,FLOW,,47385.36,76,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/20/2019,0,415,,362.86,307,3249,904.36,0,FLOW,,47748.22,77,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/21/2019,0,401,,337.79,291,3758,964.1233,0,FLOW,,48086.01,78,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/22/2019,0,400,,382.87,272,3617,985.7033,0,FLOW,,48468.88,79,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/23/2019,0,394,,254.66,260,4047,929.16,0,FLOW,,48723.54,80,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/24/2019,0,405,,314.87,243,2631,753.37,0,FLOW,,49038.41,81,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/25/2019,0,393,,321.8,258,3406,889.4667,0,FLOW,,49360.21,82,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/26/2019,0,394,,254.63,244,3512,839.9633,0,FLOW,,49614.84,83,SM,Pad1,6Z
FORAKER 1207 11SMH-11,6/27/2019,0,365,,0,233,3260,543.3333,0,FLOW,,49614.84,84,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/1/2019,0,367,,323.31,209,3317,,,,,49938.15,88.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/2/2019,0,356,,471.03,203,3043,,,,,50409.18,89.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/3/2019,0,358,,285.71,198,3357,,,,,50694.89,90.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/4/2019,0,352,,274.68,204,3222,,,,,50969.57,91.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/5/2019,0,340,,308.8,186,3207,,,,,51278.37,92.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/6/2019,0,333,,271.85,184,3668,,,,,51550.22,93.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/7/2019,0,340,,241.48,175,3070,,,,,51791.7,94.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/8/2019,0,352,,262.4,175,2846,,,,,52054.1,95.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/9/2019,0,338,,230.98,172,3090,,,,,52285.08,96.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/10/2019,0,333,,261.5,165,2743,,,,,52546.58,97.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/11/2019,0,346,,284.38,168,3265,,,,,52830.96,98.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/12/2019,0,351,,294.11,164,3164,,,,,53125.07,99.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/13/2019,0,356,,263.58,166,3487,,,,,53388.65,100.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/14/2019,0,339,,183.73,157,3266,,,,,53572.38,101.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/15/2019,0,361,6,235.13,151,2070,,,,,53807.51,102.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/16/2019,0,319,,249.01,148,2804,,,,,54056.52,103.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/17/2019,0,321,,222.65,149,2959,,,,,54279.17,104.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/18/2019,0,319,,260.76,142,2835,,,,,54539.93,105.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/19/2019,0,320,,258.03,150,2866,,,,,54797.96,106.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/20/2019,0,311,,245.54,159,2856,,,,,55043.5,107.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/21/2019,0,333,,203.92,148,2832,,,,,55247.42,108.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/22/2019,0,315,,194.9,150,2808,,,,,55442.32,109.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/23/2019,0,309,,181.73,148.41,2789,,,,,55624.05,110.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/24/2019,0,349.92,,219.97,75.19,2750,,,,,55844.02,111.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/25/2019,0,304.39,,225.57,179.91,2780,,,,,56069.59,112.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/26/2019,0,298.08,,226.13,130.14,2700,,,,,56295.72,113.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/27/2019,0,311.14,,219.96,149.63,2670,,,,,56515.68,114.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/28/2019,0,299.53,,223.37,138.14,2651,,,,,56739.05,115.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/29/2019,0,292.34,,219.19,140.04,2665,,,,,56958.24,116.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/30/2019,0,295.53,,264.95,134.45,2685,,,,,57223.19,117.00,SM,Pad1,6Z
FORAKER 1207 11SMH-11,7/31/2019,0,173.94,,248.32,202.42,2612,,,,,57471.51,118.00,SM,Pad1,6Z
