,Well,Period,OIL,GAS,Delta Days,Gross WTR,Liquid Rate,Cum Oil,Cum Gas,Cum WTR,Cum Liquid,WCT,GOR,MBT Qo,MBT Qw,MBT Ql,Days Online,BHP AVG
62,FORAKER 1207 10UMH-11,2019-06-02,119.3,2598.0,1,75.94000000000001,195.24,28096.579999999998,164349.78,24980.050000000007,53076.63000000001,38.895718090555214,21.777032690695727,235.5119865884325,328.94456149591787,271.8532575291949,59.0,490.0
63,FORAKER 1207 10UMH-11,2019-06-03,116.52,2267.0,1,72.01,188.53,28213.1,166616.78,25052.060000000005,53265.16000000001,38.19551265050656,19.455887401304498,242.1309646412633,347.8969587557284,282.5288283031879,60.0,493.0
64,FORAKER 1207 10UMH-11,2019-06-04,91.57,2230.0,1,60.79999999999999,152.36999999999998,28304.67,168846.78,25112.860000000004,53417.53000000001,39.90286801863884,24.35295402424375,309.10418259255215,413.04046052631594,350.57773839994763,61.0,486.0
65,FORAKER 1207 10UMH-11,2019-06-05,108.21,2229.0,1,64.58000000000001,172.79000000000002,28412.879999999997,171075.78,25177.440000000006,53590.320000000014,37.3748480814862,20.598835597449405,262.57166620460214,389.86435428925364,310.14711499508076,62.0,439.0
66,FORAKER 1207 10UMH-11,2019-06-06,105.42,2207.0,1,50.93,156.35,28518.299999999996,173282.78,25228.370000000006,53746.67000000001,32.57435241445475,20.935306393473724,270.5207740466704,495.35381896721003,343.7586824432364,63.0,429.0
67,FORAKER 1207 10UMH-11,2019-06-07,94.33,2200.0,1,38.18,132.51,28612.629999999997,175482.78,25266.550000000007,53879.180000000015,28.812919779639273,23.32237888264603,303.3248171313474,661.7744892613936,406.6046336125577,64.0,420.0
68,FORAKER 1207 10UMH-11,2019-06-08,97.1,2007.0,1,32.779999999999994,129.88,28709.729999999996,177489.78,25299.330000000005,54009.06000000001,25.238681860178623,20.66941297631308,295.67178166838306,771.7916412446617,415.83815829996934,65.0,426.0
69,FORAKER 1207 10UMH-11,2019-06-09,80.47,2080.0,1,35.62,116.09,28790.199999999997,179569.78,25334.950000000004,54125.15000000001,30.683090705487118,25.84814216478191,357.77556853485765,711.2563166760249,466.23438711344653,66.0,407.0
70,FORAKER 1207 10UMH-11,2019-06-10,90.87,2032.0,1,33.89999999999999,124.77,28881.069999999996,181601.78,25368.850000000006,54249.920000000006,27.169992786727573,22.361615494662704,317.8284362275778,748.3436578171095,434.7993908792178,67.0,395.0
71,FORAKER 1207 10UMH-11,2019-06-11,88.78,2057.0,1,33.040000000000006,121.82000000000001,28969.849999999995,183658.78,25401.890000000007,54371.740000000005,27.121983253981284,23.16963280018022,326.3105429150709,768.8223365617434,446.3285174848137,68.0,398.0
72,FORAKER 1207 10UMH-11,2019-06-12,94.33,1996.0,1,31.699999999999992,126.02999999999999,29064.179999999997,185654.78,25433.590000000007,54497.770000000004,25.152741410775207,21.159758295346126,308.1117353970105,802.3214511041014,432.41902721574235,69.0,390.0
73,FORAKER 1207 10UMH-11,2019-06-13,80.46,1998.0,1,27.87,108.33,29144.639999999996,187652.78,25461.460000000006,54606.100000000006,25.726945444475216,24.832214765100673,362.2252050708426,913.579476139218,504.0718175943876,70.0,370.0
74,FORAKER 1207 10UMH-11,2019-06-14,86.03,1949.0,1,24.23,110.26,29230.669999999995,189601.78,25485.690000000006,54716.36000000001,21.97533103573372,22.654887829826805,339.7729861676159,1051.823772183244,496.24850353709417,71.0,365.0
75,FORAKER 1207 10UMH-11,2019-06-15,94.37,1920.0,1,26.930000000000003,121.30000000000001,29325.039999999994,191521.78,25512.620000000006,54837.66000000001,22.20115416323166,20.34544876549751,310.74536399279424,947.3679910880061,452.08293487221766,72.0,449.0
76,FORAKER 1207 10UMH-11,2019-06-16,66.61,1858.0,1,21.91,88.52,29391.649999999994,193379.78,25534.530000000006,54926.18000000001,24.751468594667873,27.893709653205224,441.2498123404893,1165.4281150159748,620.4945774966111,73.0,453.0
77,FORAKER 1207 10UMH-11,2019-06-17,93.67,2151.0,1,34.57,128.24,29485.319999999992,195530.78,25569.100000000006,55054.420000000006,26.957267623206487,22.963595601580014,314.7786911497811,739.632629447498,429.3077043044292,74.0,398.0
78,FORAKER 1207 10UMH-11,2019-06-18,81.19,1660.0,1,36.449999999999996,117.63999999999999,29566.50999999999,197190.78,25605.550000000007,55172.060000000005,30.984359061543692,20.445867717699226,364.1644291168862,702.4842249657067,468.99064943896644,75.0,417.0
79,FORAKER 1207 10UMH-11,2019-06-19,58.28,1817.0,1,33.36000000000001,91.64000000000001,29624.78999999999,199007.78,25638.910000000007,55263.700000000004,36.40331732867743,31.1770761839396,508.31829100892224,768.5524580335732,603.0521606285464,76.0,400.0
80,FORAKER 1207 10UMH-11,2019-06-20,88.12,1620.0,1,26.839999999999993,114.96,29712.90999999999,200627.78,25665.750000000007,55378.66,23.347251217814886,18.384021788470267,337.186904221516,956.2500000000006,481.72112038970084,77.0,373.0
81,FORAKER 1207 10UMH-11,2019-06-21,70.08,1863.0,1,32.290000000000006,102.37,29782.98999999999,202490.78,25698.040000000008,55481.030000000006,31.54244407541272,26.583904109589042,424.98558789954325,795.8513471663055,541.9657126111166,78.0,381.0
82,FORAKER 1207 10UMH-11,2019-06-22,84.65,1788.0,1,25.170000000000005,109.82000000000001,29867.639999999992,204278.78,25723.210000000006,55590.850000000006,22.91932252777272,21.122268163024216,352.83685764914344,1021.978943186333,506.1996904024768,79.0,375.0
83,FORAKER 1207 10UMH-11,2019-06-23,52.72,1974.0,1,16.770000000000003,69.49000000000001,29920.359999999993,206252.78,25739.980000000007,55660.340000000004,24.13296877248525,37.44309559939302,567.5333839150227,1534.8825283243889,800.9834508562383,80.0,344.0
84,FORAKER 1207 10UMH-11,2019-06-24,70.74,1280.0,1,22.889999999999997,93.63,29991.099999999995,207532.78,25762.870000000006,55753.97,24.447292534444085,18.094430308170768,423.9623975120158,1125.5076452599392,595.4712164904412,81.0,349.0
85,FORAKER 1207 10UMH-11,2019-06-25,67.98,1657.0,1,28.56,96.54,30059.079999999994,209189.78,25791.430000000008,55850.51,29.583592293349906,24.374816122388935,442.1753456899087,903.0612745098042,578.5219598094054,82.0,361.0
86,FORAKER 1207 10UMH-11,2019-06-26,62.42,1705.0,1,24.31,86.73,30121.499999999993,210894.78,25815.74000000001,55937.240000000005,28.02951689150236,27.314963152835627,482.5616789490547,1061.939119703826,644.9583765709674,83.0,344.0
87,FORAKER 1207 10UMH-11,2019-06-27,60.34,1579.0,1,20.41,80.75,30181.839999999993,212473.78,25836.15000000001,56017.990000000005,25.275541795665635,26.168379184620484,500.1962214119985,1265.8574228319455,693.7212383900929,84.0,328.0
88,FORAKER 1207 10UMH-11,2019-06-28,67.28,1648.0,1,16.38,83.66,30249.11999999999,214121.78,25852.53000000001,56101.65000000001,19.5792493425771,24.494649227110582,449.6004756242567,1578.2985347985355,670.5910829548172,85.0,311.0
89,FORAKER 1207 10UMH-11,2019-06-29,45.8,1710.0,1,7.4099999999999975,53.209999999999994,30294.91999999999,215831.78,25859.94000000001,56154.86000000001,13.925953768088702,37.33624454148472,661.4611353711789,3489.870445344132,1055.344108250329,86.0,323.0
90,FORAKER 1207 10UMH-11,2019-06-30,40.24,1446.0,1,7.3400000000000025,47.580000000000005,30335.159999999993,217277.78,25867.28000000001,56202.44000000001,15.426649852879365,35.934393638170974,753.855864811133,3524.1525885558585,1181.2198402690206,87.0,302.0
91,FORAKER 1207 10UMH-11,2019-07-01,29.15,1555.0,1,4.79,33.94,30364.309999999994,218832.78,25872.07000000001,56236.38000000001,14.113140836770773,53.344768439108066,1041.6572898799313,5401.2672233820485,1656.935179728934,88.0,287.0
92,FORAKER 1207 10UMH-11,2019-07-02,18.73,592.0,1,1.9899999999999995,20.72,30383.039999999994,219424.78,25874.060000000012,56257.10000000001,9.604247104247102,31.60704751735184,1622.1591030432458,13002.040201005035,2715.1110038610045,89.0,138.0
93,FORAKER 1207 10UMH-11,2019-07-03,69.39,219.0,1,24.509999999999994,93.89999999999999,30452.429999999993,219643.78,25898.57000000001,56351.000000000015,26.102236421725237,3.156074362300043,438.85905750108077,1056.6532027743785,600.1171458998937,90.0,927.0
94,FORAKER 1207 10UMH-11,2019-07-04,66.62,1998.0,1,100.39999999999999,167.01999999999998,30519.049999999992,221641.78,25998.970000000012,56518.02000000001,60.11256136989583,29.99099369558691,458.1064244971478,258.95388446215156,338.3907316489044,91.0,595.0
95,FORAKER 1207 10UMH-11,2019-07-05,66.58,1597.0,1,22.360000000000003,88.94,30585.629999999994,223238.78,26021.330000000013,56606.960000000014,25.140544187092427,23.98618203664764,459.3816461399819,1163.7446332737034,636.4623341578593,92.0,581.0
96,FORAKER 1207 10UMH-11,2019-07-06,56.88,1734.0,1,16.389999999999997,73.27,30642.509999999995,224972.78,26037.720000000012,56680.23000000001,22.369318957281287,30.485232067510548,538.722046413502,1588.6345332519838,773.580319366726,93.0,573.0
97,FORAKER 1207 10UMH-11,2019-07-07,49.25,1442.0,1,12.289999999999997,61.54,30691.759999999995,226414.78,26050.010000000013,56741.77000000001,19.970750731231714,29.279187817258883,623.1829441624365,2119.610252237593,922.0307117322069,94.0,587.0
98,FORAKER 1207 10UMH-11,2019-07-08,58.96,1325.0,1,16.930000000000003,75.89,30750.719999999994,227739.78,26066.940000000013,56817.66000000001,22.308604559230467,22.472862957937583,521.5522388059701,1539.689308919079,748.6844116484386,95.0,579.0
99,FORAKER 1207 10UMH-11,2019-07-09,43.67,1433.0,1,17.569999999999997,61.239999999999995,30794.389999999992,229172.78,26084.510000000013,56878.90000000001,28.690398432397124,32.81428898557362,705.1612090680098,1484.6050085372804,928.7867406923582,96.0,580.0
100,FORAKER 1207 10UMH-11,2019-07-10,56.19,1275.0,1,19.139999999999997,75.33,30850.57999999999,230447.78,26103.650000000012,56954.23000000001,25.408203902827555,22.69087026161239,549.0403986474461,1363.8270637408577,756.0630558874288,97.0,563.0
101,FORAKER 1207 10UMH-11,2019-07-11,65.88,1516.0,1,16.920000000000005,82.8,30916.459999999992,231963.78,26120.57000000001,57037.03000000001,20.43478260869566,23.011536126290228,469.2844565877352,1543.768912529551,688.8530193236717,98.0,552.0
102,FORAKER 1207 10UMH-11,2019-07-12,60.34,1472.0,1,9.930000000000001,70.27000000000001,30976.799999999992,233435.78,26130.50000000001,57107.30000000001,14.131208196954603,24.395094464700033,513.3708982432879,2631.470292044311,812.6839333997439,99.0,563.0
103,FORAKER 1207 10UMH-11,2019-07-13,55.49,1723.0,1,16.099999999999998,71.59,31032.289999999994,235158.78,26146.60000000001,57178.89000000001,22.489174465707496,31.050639754910794,559.2411245269417,1624.0124223602493,798.6993993574522,100.0,541.0
104,FORAKER 1207 10UMH-11,2019-07-14,37.46,1445.0,1,12.24,49.7,31069.749999999993,236603.78,26158.84000000001,57228.590000000004,24.627766599597585,38.57447944474106,829.4113721302721,2137.1601307189553,1151.4806841046277,101.0,558.0
105,FORAKER 1207 10UMH-11,2019-07-15,45.08,967.0,1,11.099999999999996,56.17999999999999,31114.829999999994,237570.78,26169.94000000001,57284.770000000004,19.75792096831612,21.450754214729372,690.2136202307008,2357.652252252254,1019.6648273406909,102.0,549.0
106,FORAKER 1207 10UMH-11,2019-07-16,46.47,1302.0,1,10.92,57.39,31161.299999999996,238872.78,26180.860000000008,57342.16,19.027705175117617,28.01807617817947,670.568108457069,2397.5146520146527,999.1664052970901,103.0,561.0
107,FORAKER 1207 10UMH-11,2019-07-17,40.23,1368.0,1,10.370000000000001,50.599999999999994,31201.529999999995,240240.78,26191.230000000007,57392.76,20.494071146245062,34.00447427293065,775.5786726323638,2525.6730954676955,1134.2442687747036,104.0,569.0
108,FORAKER 1207 10UMH-11,2019-07-18,52.72,1142.0,1,7.989999999999999,60.71,31254.249999999996,241382.78,26199.22000000001,57453.47,13.160929006753415,21.661608497723826,592.8347875569043,3279.001251564457,946.3592488881568,105.0,568.0
109,FORAKER 1207 10UMH-11,2019-07-19,47.85,1329.0,1,9.099999999999998,56.95,31302.099999999995,242711.78,26208.320000000007,57510.42,15.978928884986825,27.774294670846395,654.1713688610239,2880.035164835166,1009.8405618964002,106.0,548.0
110,FORAKER 1207 10UMH-11,2019-07-20,45.78,1333.0,1,9.67,55.45,31347.879999999994,244044.78,26217.990000000005,57565.869999999995,17.439134355275023,29.11751856705985,684.7505460899955,2711.270941054809,1038.1581605049594,107.0,546.0
111,FORAKER 1207 10UMH-11,2019-07-21,41.62,1324.0,1,7.829999999999999,49.449999999999996,31389.499999999993,245368.78,26225.820000000007,57615.31999999999,15.834175935288169,31.81162902450745,754.1926958193175,3349.402298850576,1165.1227502527806,108.0,556.0
112,FORAKER 1207 10UMH-11,2019-07-22,45.78,1321.0,1,6.3500000000000005,52.13,31435.27999999999,246689.78,26232.170000000006,57667.44999999999,12.181085747170535,28.855395369156835,686.6596767147224,4131.050393700788,1106.2238634183768,109.0,530.0
113,FORAKER 1207 10UMH-11,2019-07-23,2.08,1322.27,1,6.07,8.15,31437.359999999993,248012.05,26238.240000000005,57675.59999999999,74.47852760736195,635.7067307692307,15114.115384615381,4322.609555189457,7076.760736196317,110.0,545.0
114,FORAKER 1207 10UMH-11,2019-07-24,49.94,1216.05,1,6.480000000000003,56.42,31487.299999999992,249228.09999999998,26244.720000000005,57732.01999999999,11.485288904643749,24.35022026431718,630.5026031237484,4050.11111111111,1023.2545196738743,111.0,161.0
115,FORAKER 1207 10UMH-11,2019-07-25,58.96,1156.06,1,0.0,58.96,31546.25999999999,250384.15999999997,26244.720000000005,57790.97999999999,0.0,19.60753052917232,535.0451153324286,,980.1726594301219,112.0,513.0
116,FORAKER 1207 10UMH-11,2019-07-26,46.47,1338.59,1,31.680000000000003,78.15,31592.729999999992,251722.74999999997,26276.400000000005,57869.12999999999,40.53742802303263,28.805465891973316,679.8521626856035,829.4318181818182,740.4879078694815,113.0,511.0
117,FORAKER 1207 10UMH-11,2019-07-27,44.39,1315.11,1,39.720000000000006,84.11000000000001,31637.11999999999,253037.85999999996,26316.120000000006,57953.23999999999,47.22387349898942,29.62626717729218,712.708267627844,662.5407854984895,689.0172393294494,114.0,522.0
118,FORAKER 1207 10UMH-11,2019-07-28,31.9,1287.59,1,42.07,73.97,31669.019999999993,254325.44999999995,26358.190000000006,58027.20999999999,56.874408544004325,40.36332288401254,992.7592476489026,626.5317328262421,784.4695146681086,115.0,539.0
119,FORAKER 1207 10UMH-11,2019-07-29,40.92,1265.34,1,35.459999999999994,76.38,31709.93999999999,255590.78999999995,26393.650000000005,58103.58999999999,46.425765907305575,30.92228739002932,774.9252199413487,744.3217710095886,760.7173343807278,116.0,524.0
120,FORAKER 1207 10UMH-11,2019-07-30,38.15,1249.97,1,38.029999999999994,76.17999999999999,31748.089999999993,256840.75999999995,26431.680000000004,58179.76999999999,49.921239170385924,32.764613368283094,832.1910878112711,695.0218248750988,763.714491992649,117.0,542.0
121,FORAKER 1207 10UMH-11,2019-07-31,43.7,1235.8,1,35.32,79.02000000000001,31791.789999999994,258076.55999999994,26467.000000000004,58258.789999999986,44.69754492533535,28.279176201372994,727.5009153318076,749.3488108720272,737.2663882561375,118.0,537.0
122,FORAKER 1207 10UMH-11,2019-08-01,21.51,1247.58,1,43.79000000000001,65.30000000000001,31813.299999999992,259324.13999999993,26510.790000000005,58324.08999999999,67.05972434915773,57.99999999999999,1479.000464900046,605.4073989495317,893.1713629402753,119.0,513.0
123,FORAKER 1207 10UMH-11,2019-08-02,43.0,1258.97,1,42.220000000000006,85.22,31856.299999999992,260583.10999999993,26553.010000000006,58409.30999999999,49.54236094813425,29.278372093023258,740.8441860465115,628.9201800094743,685.3943909880309,120.0,506.0
124,FORAKER 1207 10UMH-11,2019-08-03,34.68,1250.66,1,37.050000000000004,71.73,31890.979999999992,261833.76999999993,26590.060000000005,58481.03999999999,51.652028439983276,36.062860438292965,919.5784313725488,717.680431848853,815.2940192388121,121.0,501.0
125,FORAKER 1207 10UMH-11,2019-08-04,37.46,1247.42,1,38.60000000000001,76.06,31928.43999999999,263081.18999999994,26628.660000000003,58557.09999999999,50.749408361819626,33.30005339028297,852.3342231713825,689.861658031088,769.8803576124111,122.0,489.0
126,FORAKER 1207 10UMH-11,2019-08-05,36.06,1244.79,1,39.63,75.69,31964.499999999993,264325.9799999999,26668.290000000005,58632.78999999999,52.35830360681729,34.51996672212978,886.4254021075982,672.9318697956095,774.6438102787686,123.0,482.0
127,FORAKER 1207 10UMH-11,2019-08-06,54.82,1229.56,1,33.5,88.32,32019.319999999992,265555.5399999999,26701.790000000005,58721.10999999999,37.930253623188406,22.42904049616928,584.0809923385624,797.0683582089554,664.8676403985507,124.0,486.0
128,FORAKER 1207 10UMH-11,2019-08-07,34.0,1204.15,1,32.949999999999996,66.94999999999999,32053.319999999992,266759.68999999994,26734.740000000005,58788.05999999999,49.21583271097835,35.41617647058824,942.7447058823527,811.3729893778454,878.0890216579537,125.0,511.0
129,FORAKER 1207 10UMH-11,2019-08-08,6.93,1171.45,1,28.959999999999997,35.89,32060.249999999993,267931.13999999996,26763.700000000004,58823.94999999999,80.69100027862913,169.04040404040404,4626.2987012987005,924.1609116022101,1639.0066870994704,126.0,512.0
130,FORAKER 1207 10UMH-11,2019-08-09,34.0,1177.78,1,29.230000000000004,63.230000000000004,32094.249999999993,269108.92,26792.930000000004,58887.17999999999,46.22805630238811,34.64058823529412,943.9485294117645,916.624358535751,931.3170963150402,127.0,518.0
131,FORAKER 1207 10UMH-11,2019-08-10,52.74,1159.3,1,29.44,82.18,32146.989999999994,270268.22,26822.370000000003,58969.35999999999,35.82380141153565,21.981418278346606,609.5371634433067,911.0859375,717.5633974202967,128.0,516.0
132,FORAKER 1207 10UMH-11,2019-08-11,24.28,1136.92,1,27.920000000000012,52.20000000000002,32171.269999999993,271405.13999999996,26850.29,59021.55999999999,53.48659003831418,46.82537067545305,1325.011120263591,961.6866045845268,1130.6812260536392,129.0,518.0
133,FORAKER 1207 10UMH-11,2019-08-12,29.14,1116.12,1,28.13999999999999,57.27999999999999,32200.409999999993,272521.25999999995,26878.43,59078.83999999999,49.127094972067034,38.30199039121482,1105.0243651338365,955.168088130775,1031.4043296089385,130.0,520.0
134,FORAKER 1207 10UMH-11,2019-08-13,8.33,1113.67,1,29.170000000000012,37.500000000000014,32208.739999999994,273634.92999999993,26907.6,59116.33999999999,77.78666666666668,133.69387755102042,3866.5954381752695,922.440863901268,1576.4357333333323,131.0,519.0
135,FORAKER 1207 10UMH-11,2019-08-14,45.8,1115.46,1,28.399999999999995,74.19999999999999,32254.539999999994,274750.38999999996,26936.0,59190.539999999986,38.274932614555254,24.355021834061137,704.247598253275,948.4507042253523,797.7161725067385,132.0,521.0
136,FORAKER 1207 10UMH-11,2019-08-15,0.0,912.18,1,24.069999999999997,24.069999999999997,32254.539999999994,275662.56999999995,26960.07,59214.609999999986,100.0,,,1120.0693809721647,2460.1001246364767,133.0,614.0
137,FORAKER 1207 10UMH-11,2019-08-16,1.38,1078.04,1,1.1099999999999999,2.4899999999999998,32255.919999999995,276740.6099999999,26961.18,59217.099999999984,44.57831325301205,781.1884057971015,23373.855072463764,24289.351351351354,23781.96787148594,134.0,129.0
138,FORAKER 1207 10UMH-11,2019-08-17,0.0,570.84,1,0.0,0.0,32255.919999999995,277311.44999999995,26961.18,59217.099999999984,,,,,,135.0,129.0
139,FORAKER 1207 10UMH-11,2019-08-18,31.23,109.34,1,0.0,31.23,32287.149999999994,277420.79,26961.18,59248.32999999999,0.0,3.5011207172590457,1033.85046429715,,1897.1607428754398,136.0,812.0
140,FORAKER 1207 10UMH-11,2019-08-19,1.38,965.96,1,17.900000000000002,19.28,32288.529999999995,278386.75,26979.08,59267.609999999986,92.84232365145229,699.9710144927537,23397.485507246376,1507.2111731843574,3074.0461618257254,137.0,143.0
141,FORAKER 1207 10UMH-11,2019-08-20,0.0,517.66,1,0.0,0.0,32288.529999999995,278904.41,26979.08,59267.609999999986,,,,,,138.0,135.0
142,FORAKER 1207 10UMH-11,2019-08-21,43.72,29.38,1,10.94,54.66,32332.249999999996,278933.79,26990.02,59322.26999999999,20.014635931211124,0.672003659652333,739.5299634034766,2467.095063985375,1085.2958287596048,139.0,897.0
143,FORAKER 1207 10UMH-11,2019-08-22,0.69,988.86,1,13.47,14.16,32332.939999999995,279922.64999999997,27003.49,59336.42999999999,95.12711864406779,1433.1304347826087,46859.33333333333,2004.713437268003,4190.425847457626,140.0,172.0
144,FORAKER 1207 10UMH-11,2019-08-23,0.0,488.85,1,11.409999999999998,11.409999999999998,32332.939999999995,280411.49999999994,27014.9,59347.84,100.0,,,2367.651183172656,5201.388255915864,141.0,350.0
145,FORAKER 1207 10UMH-11,2019-08-24,45.78,651.89,1,54.22000000000002,100.00000000000003,32378.719999999994,281063.38999999996,27069.120000000003,59447.84,54.220000000000006,14.239624290083006,707.2678025338574,499.24603467355206,594.4783999999999,142.0,547.0
146,FORAKER 1207 10UMH-11,2019-08-25,40.23,1020.0,1,24.670000000000005,64.9,32418.949999999993,282083.38999999996,27093.79,59512.74,38.01232665639446,25.35421327367636,805.8401690280884,1098.2484799351437,916.9913713405238,143.0,495.0
147,FORAKER 1207 10UMH-11,2019-08-26,35.38,996.35,1,20.37,55.75,32454.329999999994,283079.73999999993,27114.16,59568.49,36.53811659192825,28.161390616167324,917.3072357263989,1331.0829651448207,1068.4930941704035,144.0,476.0
148,FORAKER 1207 10UMH-11,2019-08-27,28.39,986.38,1,8.64,37.03,32482.719999999994,284066.11999999994,27122.8,59605.52,23.332433162300838,34.743923916872134,1144.1606199365972,3139.2129629629626,1609.6548744261409,145.0,511.0
149,FORAKER 1207 10UMH-11,2019-08-28,42.31,977.75,1,8.22,50.53,32525.029999999995,285043.86999999994,27131.02,59656.049999999996,16.267563823471207,23.10919404396124,768.7315055542423,3300.610705596107,1180.606570354245,146.0,481.0
150,FORAKER 1207 10UMH-11,2019-08-29,35.37,999.19,1,14.129999999999997,49.49999999999999,32560.399999999994,286043.05999999994,27145.15,59705.549999999996,28.545454545454543,28.249646593158047,920.5654509471302,1921.100495399859,1206.1727272727273,147.0,464.0
151,FORAKER 1207 10UMH-11,2019-08-30,36.07,1003.13,1,11.33,47.4,32596.469999999994,287046.18999999994,27156.480000000003,59752.95,23.90295358649789,27.810645966176878,903.7003049625725,2396.864960282436,1260.610759493671,148.0,463.0
152,FORAKER 1207 10UMH-11,2019-08-31,29.82,1012.8,1,8.150000000000002,37.97,32626.289999999994,288058.98999999993,27164.630000000005,59790.92,21.464313932051628,33.96378269617706,1094.1076458752514,3333.083435582822,1574.6884382407163,149.0,447.0
153,FORAKER 1207 10UMH-11,2019-09-01,35.38,1020.7,1,15.099999999999996,50.48,32661.669999999995,289079.68999999994,27179.730000000003,59841.4,29.912836767036442,28.849632560768796,923.1676088185413,1799.9821192052987,1185.447702060222,150.0,449.0
154,FORAKER 1207 10UMH-11,2019-09-02,30.5,1018.16,1,2.09,32.59,32692.169999999995,290097.8499999999,27181.820000000003,59873.99,6.413010125805461,33.382295081967214,1071.8744262295081,13005.655502392347,1837.1890150352867,151.0,443.0
155,FORAKER 1207 10UMH-11,2019-09-03,28.45,1014.3,1,3.11,31.56,32720.619999999995,291112.1499999999,27184.930000000004,59905.549999999996,9.854245880861852,35.65202108963093,1150.1096660808435,8741.135048231512,1898.1479721166033,152.0,444.0
156,FORAKER 1207 10UMH-11,2019-09-04,30.52,1007.56,1,3.0300000000000007,33.55,32751.139999999996,292119.7099999999,27187.960000000003,59939.1,9.031296572280182,33.01310615989515,1073.1041939711663,8972.92409240924,1786.5603576751118,153.0,449.0
157,FORAKER 1207 10UMH-11,2019-09-05,29.12,1003.76,1,3.100000000000001,32.22,32780.259999999995,293123.4699999999,27191.06,59971.32,9.621353196772196,34.46978021978022,1125.6957417582416,8771.309677419353,1861.3072625698323,154.0,449.0
158,FORAKER 1207 10UMH-11,2019-09-06,35.38,1005.16,1,0.7999999999999999,36.18,32815.63999999999,294128.6299999999,27191.86,60007.5,2.211166390270868,28.410401356698696,927.5195025438097,33989.825000000004,1658.5820895522388,155.0,444.0
159,FORAKER 1207 10UMH-11,2019-09-07,22.2,1007.78,1,0.7199999999999999,22.919999999999998,32837.83999999999,295136.4099999999,27192.58,60030.42,3.1413612565445024,45.395495495495496,1479.1819819819816,37767.47222222223,2619.128272251309,156.0,441.0
160,FORAKER 1207 10UMH-11,2019-09-08,21.49,1001.91,1,0.07999999999999999,21.569999999999997,32859.32999999999,296138.3199999999,27192.660000000003,60051.99,0.3708854891052388,46.622149837133556,1529.0521172638432,339908.2500000001,2784.051460361614,157.0,449.0
161,FORAKER 1207 10UMH-11,2019-09-09,33.99,1006.03,1,0.4400000000000001,34.43,32893.319999999985,297144.3499999999,27193.100000000002,60086.42,1.2779552715654956,29.597822889085023,967.7352162400701,61802.499999999985,1745.1762997386,158.0,425.0
162,FORAKER 1207 10UMH-11,2019-09-10,24.97,1010.97,1,2.3299999999999996,27.299999999999997,32918.289999999986,298155.3199999999,27195.430000000004,60113.72,8.534798534798535,40.4873848618342,1318.3135762915495,11671.858369098716,2201.967765567766,159.0,436.0
163,FORAKER 1207 10UMH-11,2019-09-11,20.81,994.94,1,0.07000000000000002,20.88,32939.099999999984,299150.2599999999,27195.500000000004,60134.6,0.335249042145594,47.81066794810188,1582.849591542527,388507.1428571428,2880.0095785440612,160.0,443.0
164,FORAKER 1207 10UMH-11,2019-09-12,28.43,983.5,1,0.049999999999999996,28.48,32967.529999999984,300133.7599999999,27195.550000000003,60163.08,0.17556179775280897,34.59373900809005,1159.6035877594086,543911.0000000001,2112.4676966292136,161.0,458.0
165,FORAKER 1207 10UMH-11,2019-09-13,44.39,968.31,1,0.0,44.39,33011.919999999984,301102.0699999999,27195.550000000003,60207.47,0.0,21.813696778553727,743.6792070286097,,1356.3295787339491,162.0,459.0
166,FORAKER 1207 10UMH-11,2019-09-14,22.89,963.25,1,0.03000000000000001,22.92,33034.80999999998,302065.3199999999,27195.58,60230.39,0.13089005235602097,42.08169506334644,1443.1983398864124,906519.3333333331,2627.8529668411866,163.0,463.0
167,FORAKER 1207 10UMH-11,2019-09-15,22.89,955.94,1,12.930000000000005,35.82000000000001,33057.69999999998,303021.2599999999,27208.510000000002,60266.21,36.09715242881072,41.762341633901265,1444.1983398864124,2104.2931167826755,1682.473757677275,164.0,465.0
168,FORAKER 1207 10UMH-11,2019-09-16,23.59,956.06,1,16.319999999999997,39.91,33081.28999999998,303977.3199999999,27224.83,60306.12,40.892007015785516,40.52818991097923,1402.3437897414149,1668.1881127450986,1511.0528689551493,165.0,461.0
169,FORAKER 1207 10UMH-11,2019-09-17,45.77,951.5,1,16.490000000000002,62.260000000000005,33127.059999999976,304928.8199999999,27241.320000000003,60368.380000000005,26.485705107613235,20.788726239895126,723.7723399606723,1651.9902971497877,969.6174108576936,166.0,461.0
170,FORAKER 1207 10UMH-11,2019-09-18,22.2,949.69,1,16.53,38.730000000000004,33149.25999999997,305878.5099999999,27257.850000000002,60407.11000000001,42.68009295120061,42.778828828828836,1493.2099099099087,1648.9927404718694,1559.6981667957657,167.0,462.0
171,FORAKER 1207 10UMH-11,2019-09-19,24.28,937.03,1,15.19,39.47,33173.53999999997,306815.5399999999,27273.04,60446.58000000001,38.484925259690904,38.59266886326194,1366.290774299834,1795.4601711652404,1531.456295920953,168.0,467.0
172,FORAKER 1207 10UMH-11,2019-09-20,10.41,937.28,1,15.729999999999999,26.14,33183.949999999975,307752.81999999995,27288.77,60472.72000000001,60.175975516449874,90.03650336215178,3187.6993275696423,1734.8232676414495,2313.416985462892,169.0,462.0
