,,Well,PERIOD,TP,CP,BH,GROSS OIL,GROSS WTR,GROSS GAS,GROSS BOE,Downtime,Lift,Choke,Cum Prod,Days Online,Formation,Pad,Comp Order,Recon WTR,RECON WTR,RECON WCT,WCT,Liq Rate,RECON Liq Rate
8,,FORAKER 1207 9LMH-11,2019-06-09,645.0,170.0,848.0,135.96,217.0,2395.0,535.1267,0.0,FLOW,,27717.42,65,LM,Pad1,6Z,0,209.16,60.60500695410292,61.48005439709881,352.96000000000004,345.12
8,,FORAKER 1207 9LMH-11,2019-06-10,638.0,164.0,835.0,155.39,209.0,2336.0,544.7233,0.0,FLOW,,27872.81,66,LM,Pad1,6Z,0,200.73,56.3658317421094,57.356129421773375,364.39,356.12
8,,FORAKER 1207 9LMH-11,2019-06-11,637.0,171.0,833.0,135.26,200.0,2347.0,526.4267,0.0,FLOW,,28008.07,67,LM,Pad1,6Z,0,221.25,62.05997026731368,59.65519298454931,335.26,356.51
8,,FORAKER 1207 9LMH-11,2019-06-12,631.0,169.0,826.0,130.4,221.0,2257.0,506.5667,0.0,FLOW,,28138.47,68,LM,Pad1,6Z,0,217.76,62.54595588235295,62.89129197495732,351.4,348.15999999999997
8,,FORAKER 1207 9LMH-11,2019-06-13,627.0,168.0,820.0,126.93,213.0,2263.0,504.0967,0.0,FLOW,,28265.4,69,LM,Pad1,6Z,0,217.39,63.13603624535316,62.65995940340658,339.93,344.32
8,,FORAKER 1207 9LMH-11,2019-06-14,619.0,159.0,815.0,127.64,195.0,2212.0,496.3067,0.0,FLOW,,28393.04,70,LM,Pad1,6Z,0,200.2,61.066373840898,60.4388792462187,322.64,327.84
8,,FORAKER 1207 9LMH-11,2019-06-15,616.0,162.0,806.0,111.68,193.0,2184.0,475.68,0.0,FLOW,,28504.72,71,LM,Pad1,6Z,0,196.69,63.78376625482375,63.34514900879611,304.68,308.37
8,,FORAKER 1207 9LMH-11,2019-06-16,634.0,245.0,801.0,147.76,196.0,2139.0,504.26,0.0,FLOW,,28652.48,72,LM,Pad1,6Z,0,178.31,54.684576931333766,57.01652315569002,343.76,326.07
8,,FORAKER 1207 9LMH-11,2019-06-17,619.0,176.0,801.0,122.78,172.0,2466.0,533.78,0.0,FLOW,,28775.26,73,LM,Pad1,6Z,0,172.42,58.40785907859079,58.348598955153,294.78,295.2
8,,FORAKER 1207 9LMH-11,2019-06-18,607.0,160.0,,119.32,265.0,1908.0,437.32,0.0,FLOW,,28894.5799999999,74,LM,Pad1,6Z,0,265.47,68.99087814132385,68.95295587010824,384.32,384.79
8,,FORAKER 1207 9LMH-11,2019-06-19,601.0,151.0,,105.43,258.0,2106.0,456.43,0.0,FLOW,,29000.01,75,LM,Pad1,6Z,0,257.58,70.95672295529049,70.99028698786562,363.43,363.01
8,,FORAKER 1207 9LMH-11,2019-06-20,598.0,154.0,,121.39,215.0,1875.0,433.89,0.0,FLOW,,29121.3999999999,76,LM,Pad1,6Z,0,215.25,63.94070817490495,63.913909450340384,336.39,336.64
8,,FORAKER 1207 9LMH-11,2019-06-21,594.0,154.0,,116.52,272.0,2167.0,477.6867,0.0,FLOW,,29237.92,77,LM,Pad1,6Z,0,272.26,70.02932249601318,70.00926593225574,388.52,388.78
8,,FORAKER 1207 9LMH-11,2019-06-22,590.0,153.0,,131.78,235.0,2082.0,478.78,0.0,FLOW,,29369.6999999999,78,LM,Pad1,6Z,0,235.86,64.15515177891416,64.07110529472709,366.78,367.64
8,,FORAKER 1207 9LMH-11,2019-06-23,584.0,145.0,,93.64,222.0,2323.0,480.8067,0.0,FLOW,,29463.3399999999,79,LM,Pad1,6Z,0,222.6,70.38957753604856,70.33329109111646,315.64,316.24
8,,FORAKER 1207 9LMH-11,2019-06-24,581.0,144.0,,105.43,212.0,1502.0,355.7633,0.0,FLOW,,29568.7699999999,80,LM,Pad1,6Z,0,212.45,66.83339625015729,66.78637809910846,317.43,317.88
8,,FORAKER 1207 9LMH-11,2019-06-25,580.0,146.0,,157.44,210.0,1941.0,480.94,0.0,FLOW,,29726.2099999999,81,LM,Pad1,6Z,0,210.2,57.175497769557175,57.152188112344874,367.44,367.64
8,,FORAKER 1207 9LMH-11,2019-06-26,577.0,150.0,,103.35,205.0,1993.0,435.5167,0.0,FLOW,,29829.5599999999,82,LM,Pad1,6Z,0,205.46,66.53281953304621,66.4828928166045,308.35,308.81
8,,FORAKER 1207 9LMH-11,2019-06-27,567.0,136.0,,0.0,187.0,1866.0,311.0,0.0,FLOW,,29829.5599999999,83,LM,Pad1,6Z,0,187.58,100.0,100.0,187.0,187.58
8,,FORAKER 1207 9LMH-11,2019-07-01,553.0,145.0,,51.33,152.0,1838.0,,,,,29880.8899999999,87,LM,Pad1,6Z,0,152.32,74.79499140682545,74.75532385776816,203.32999999999998,203.64999999999998
8,,FORAKER 1207 9LMH-11,2019-07-02,551.0,126.0,,100.57,170.0,1639.0,,,,,29981.4599999999,88,LM,Pad1,6Z,0,170.27,62.8673755722936,62.830321173818234,270.57,270.84000000000003
8,,FORAKER 1207 9LMH-11,2019-07-03,551.0,132.0,,90.87,171.0,1948.0,,,,,30072.3299999999,89,LM,Pad1,6Z,0,171.49,65.36438481475834,65.29957612555849,261.87,262.36
8,,FORAKER 1207 9LMH-11,2019-07-04,542.0,124.0,,94.33,174.0,1844.0,,,,,30166.6599999999,90,LM,Pad1,6Z,0,174.09,64.85731316593397,64.84552603137928,268.33,268.42
8,,FORAKER 1207 9LMH-11,2019-07-05,539.0,123.0,,105.44,165.0,1821.0,,,,,30272.0999999999,91,LM,Pad1,6Z,0,166.49,61.225315338506235,61.011684662032245,270.44,271.93
8,,FORAKER 1207 9LMH-11,2019-07-06,537.0,124.0,,90.17,162.0,2071.0,,,,,30362.2699999999,92,LM,Pad1,6Z,0,162.83,64.3596837944664,64.24237617480271,252.17000000000002,253.0
8,,FORAKER 1207 9LMH-11,2019-07-07,534.0,124.0,,78.38,160.0,1731.0,,,,,30440.6499999999,93,LM,Pad1,6Z,0,160.27,67.1569243662267,67.11972480912829,238.38,238.65
8,,FORAKER 1207 9LMH-11,2019-07-08,532.0,119.0,,89.47,156.0,1601.0,,,,,30530.1199999999,94,LM,Pad1,6Z,0,156.06,63.56046104345701,63.55155416140465,245.47,245.53
8,,FORAKER 1207 9LMH-11,2019-07-09,530.0,123.0,,109.62,149.0,1731.0,,,,,30639.7399999999,95,LM,Pad1,6Z,0,148.83,57.58560650029019,57.613486969298584,258.62,258.45000000000005
8,,FORAKER 1207 9LMH-11,2019-07-10,529.0,127.0,,83.24,144.0,1542.0,,,,,30722.9799999999,96,LM,Pad1,6Z,0,144.48,63.44633760758827,63.36912515402218,227.24,227.71999999999997
8,,FORAKER 1207 9LMH-11,2019-07-11,523.0,120.0,,110.99,145.0,1837.0,,,,,30833.969999999903,97,LM,Pad1,6Z,0,144.73,56.59705928359143,56.64283761084417,255.99,255.71999999999997
8,,FORAKER 1207 9LMH-11,2019-07-12,527.0,135.0,,97.81,150.0,1750.0,,,,,30931.779999999904,98,LM,Pad1,6Z,0,150.45,60.60178844759526,60.53024494572455,247.81,248.26
8,,FORAKER 1207 9LMH-11,2019-07-13,525.0,136.0,,86.01,154.0,1951.0,,,,,31017.789999999903,99,LM,Pad1,6Z,0,154.75,64.27562718059478,64.16399316695139,240.01,240.76
8,,FORAKER 1207 9LMH-11,2019-07-14,523.0,135.0,,58.27,156.0,1783.0,,,,,31076.059999999903,100,LM,Pad1,6Z,0,156.56,72.87622771493739,72.8053390581976,214.27,214.83
8,,FORAKER 1207 9LMH-11,2019-07-15,521.0,133.0,,78.39,156.0,1143.0,,,,,31154.449999999903,101,LM,Pad1,6Z,0,155.86,66.53575240128069,66.55574043261231,234.39,234.25
8,,FORAKER 1207 9LMH-11,2019-07-16,519.0,136.0,,82.55,164.0,1545.0,,,,,31236.9999999999,102,LM,Pad1,6Z,0,163.81,66.49212534502354,66.51794767795579,246.55,246.36
8,,FORAKER 1207 9LMH-11,2019-07-17,516.0,134.0,,67.98,194.0,1633.0,,,,,31304.9799999999,103,LM,Pad1,6Z,0,193.55,74.00680610255037,74.05145430948927,261.98,261.53000000000003
8,,FORAKER 1207 9LMH-11,2019-07-18,513.0,131.0,,85.33,184.0,1553.0,,,,,31390.309999999903,104,LM,Pad1,6Z,0,183.92,68.30826369545032,68.31767719897523,269.33,269.25
8,,FORAKER 1207 9LMH-11,2019-07-19,514.0,135.0,,85.32,179.0,1572.0,,,,,31475.629999999903,105,LM,Pad1,6Z,0,177.88,67.58358662613982,67.72094430992736,264.32,263.2
8,,FORAKER 1207 9LMH-11,2019-07-20,510.0,129.0,,79.77,191.0,1569.0,,,,,31555.399999999903,106,LM,Pad1,6Z,0,191.66,70.61120730943522,70.53957233076044,270.77,271.43
8,,FORAKER 1207 9LMH-11,2019-07-21,508.0,133.0,,64.52,179.0,1560.0,,,,,31619.919999999904,107,LM,Pad1,6Z,0,179.45,73.5541255072345,73.50525624178712,243.51999999999998,243.96999999999997
8,,FORAKER 1207 9LMH-11,2019-07-22,507.0,128.0,,20.81,180.0,1545.0,,,,,31640.729999999905,108,LM,Pad1,6Z,0,180.13,89.64367472877476,89.63697027040486,200.81,200.94
8,,FORAKER 1207 9LMH-11,2019-07-23,503.03,132.15,,43.7,179.2,1476.0,,,,,31684.429999999906,109,LM,Pad1,6Z,0,179.2,80.39479587258862,80.39479587258862,222.89999999999998,222.89999999999998
8,,FORAKER 1207 9LMH-11,2019-07-24,497.77,129.03,,79.77,21.13,1525.39,,,,,31764.199999999906,110,LM,Pad1,6Z,0,171.375,68.23747237651557,20.941526263627356,100.89999999999999,251.14499999999998
8,,FORAKER 1207 9LMH-11,2019-07-25,496.0,125.17,,76.3,450.04,1508.74,,,,,31840.499999999905,111,LM,Pad1,6Z,0,163.75,68.21495521766299,85.50366683132576,526.34,240.05
8,,FORAKER 1207 9LMH-11,2019-07-26,494.07,125.0,,79.78,615.99,1502.79,,,,,31920.279999999904,112,LM,Pad1,6Z,0,156.125,66.18130179521417,88.53356712706785,695.77,235.905
8,,FORAKER 1207 9LMH-11,2019-07-27,492.68,122.91,,69.37,180.0,1500.04,,,,,31989.649999999903,113,LM,Pad1,6Z,0,148.5,68.15991187405334,72.18189838392749,249.37,217.87
8,,FORAKER 1207 9LMH-11,2019-07-28,492.56,127.53,,71.44,424.42,1481.72,,,,,32061.089999999902,114,LM,Pad1,6Z,0,140.875,66.35188281562772,85.59270761908603,495.86,212.315
8,,FORAKER 1207 9LMH-11,2019-07-29,491.95,127.97,,74.93,418.15,1470.29,,,,,32136.019999999902,115,LM,Pad1,6Z,0,133.25,64.00710923239504,84.80368297233714,493.08,208.18
8,,FORAKER 1207 9LMH-11,2019-07-30,495.51,133.99,,62.43,374.9,1431.73,,,,,32198.449999999903,116,LM,Pad1,6Z,0,125.625,66.8022652947276,85.72473875563077,437.33,188.055
8,,FORAKER 1207 9LMH-11,2019-07-31,489.64,130.2,,70.75,305.13,1436.29,,,,,32269.199999999903,117,LM,Pad1,6Z,0,118.0,62.51655629139073,81.1775034585506,375.88,188.75
9,,FORAKER 1207 10UMH-11,2019-04-05,0.0,1376.0,,799.21,437.0,302.0,849.5433,0.0,FLOW,28.25,799.21,1,UM,Pad1,5Z,0,437.05,35.35259573228932,35.34998099028482,1236.21,1236.26
9,,FORAKER 1207 10UMH-11,2019-04-06,0.0,1321.0,,1013.52,1487.0,1060.0,1190.1867,0.0,FLOW,32.75,1812.73,2,UM,Pad1,5Z,0,1500.96,59.692660112627664,59.46763073280758,2500.52,2514.48
9,,FORAKER 1207 10UMH-11,2019-04-07,0.0,1176.0,,1221.85,1605.0,1807.0,1523.0167,0.0,FLOW,34.6666666666666,3034.58,3,UM,Pad1,5Z,0,1605.7,56.78767837880851,56.776977908272464,2826.85,2827.55
9,,FORAKER 1207 10UMH-11,2019-04-08,0.0,1061.0,,1167.02,1513.0,1965.0,1494.52,0.0,FLOW,37.0833333333333,4201.6,4,UM,Pad1,5Z,0,1513.92,56.46974568621454,56.45480257610018,2680.02,2680.94
9,,FORAKER 1207 10UMH-11,2019-04-09,0.0,950.0,,1046.16,1493.0,2118.0,1399.16,0.0,FLOW,38.0,5247.76,5,UM,Pad1,5Z,0,1493.81,58.81211195407819,58.79897288867185,2539.16,2539.9700000000003
9,,FORAKER 1207 10UMH-11,2019-04-10,0.0,885.0,,1217.64,1331.0,2083.0,1564.8067,0.0,FLOW,40.0,6465.4,6,UM,Pad1,5Z,0,1350.76,52.5914966516119,52.22393119467637,2548.6400000000003,2568.4
9,,FORAKER 1207 10UMH-11,2019-04-11,0.0,810.0,,1174.52,1278.0,1870.0,1486.1867,0.0,FLOW,42.9166666666666,7639.92,7,UM,Pad1,5Z,0,1278.11,52.11181466425836,52.10966679170812,2452.52,2452.63
9,,FORAKER 1207 10UMH-11,2019-04-12,0.0,755.0,,1180.07,1200.0,2763.0,1640.57,0.0,FLOW,44.9166666666666,8819.99,8,UM,Pad1,5Z,0,1232.14,51.07930072423214,50.41868516472205,2380.0699999999997,2412.21
9,,FORAKER 1207 10UMH-11,2019-04-13,0.0,734.0,,1099.11,1072.0,2629.0,1537.2767,0.0,FLOW,46.0,9919.1,9,UM,Pad1,5Z,0,1124.52,50.5713630415132,49.37566498242835,2171.1099999999997,2223.63
9,,FORAKER 1207 10UMH-11,2019-04-14,0.0,716.0,,1171.81,979.0,2769.0,1633.31,0.0,FLOW,48.0,11090.91,10,UM,Pad1,5Z,0,1005.06,46.16995962092362,45.5177351788396,2150.81,2176.87
9,,FORAKER 1207 10UMH-11,2019-04-15,0.0,669.0,,1227.69,912.0,3039.0,1734.19,0.0,FLOW,48.0,12318.6,11,UM,Pad1,5Z,0,937.93,43.30999898412464,42.622996789254515,2139.69,2165.62
9,,FORAKER 1207 10UMH-11,2019-04-16,0.0,654.0,,900.97,710.0,2799.0,1367.47,0.0,FLOW,48.0,13219.57,12,UM,Pad1,5Z,0,727.9,44.687421341175174,44.07282568887068,1610.97,1628.87
9,,FORAKER 1207 10UMH-11,2019-04-17,0.0,647.0,,848.97,673.0,3073.0,1361.1367,0.0,FLOW,48.0,14068.5399999999,13,UM,Pad1,5Z,0,690.95,44.86921398514208,44.21900563086,1521.97,1539.92
9,,FORAKER 1207 10UMH-11,2019-04-18,0.0,634.0,,777.6,599.0,3282.0,1324.6,0.0,FLOW,48.0,14846.14,14,UM,Pad1,5Z,0,614.82,44.154780885077784,43.51300305099521,1376.6,1392.42
9,,FORAKER 1207 10UMH-11,2019-04-19,0.0,620.0,,717.88,536.0,3203.0,1251.7133,0.0,FLOW,48.0,15564.0199999999,15,UM,Pad1,5Z,0,551.58,43.449970853748844,42.74731234248891,1253.88,1269.46
9,,FORAKER 1207 10UMH-11,2019-04-20,0.0,619.0,,674.19,493.0,3233.0,1213.0233,0.0,FLOW,48.0,16238.21,16,UM,Pad1,5Z,0,506.36,42.891872432340854,42.23819600921872,1167.19,1180.5500000000002
9,,FORAKER 1207 10UMH-11,2019-04-21,0.0,660.0,,624.24,456.0,3224.0,1161.5733,0.0,FLOW,48.0,16862.45,17,UM,Pad1,5Z,0,469.5,42.926106752976025,42.212841590757606,1080.24,1093.74
9,,FORAKER 1207 10UMH-11,2019-04-22,0.0,586.0,,645.78,420.0,3230.0,1184.1133,0.0,FLOW,48.0,17508.23,18,UM,Pad1,5Z,0,432.0,40.08239158269777,39.40775769858695,1065.78,1077.78
9,,FORAKER 1207 10UMH-11,2019-04-23,0.0,577.0,,554.27,372.0,3304.0,1104.9367,0.0,FLOW,48.0,18062.5,19,UM,Pad1,5Z,0,400.24,41.93146221621565,40.161076144104854,926.27,954.51
9,,FORAKER 1207 10UMH-11,2019-04-24,0.0,565.0,,510.57,364.0,3237.0,1050.07,0.0,FLOW,48.0,18573.07,20,UM,Pad1,5Z,0,370.88,42.07612456747405,41.62045347999589,874.5699999999999,881.45
9,,FORAKER 1207 10UMH-11,2019-04-25,0.0,551.0,,510.53,333.0,3301.0,1060.6967,0.0,FLOW,48.0,19083.6,21,UM,Pad1,5Z,0,342.95,40.18254674977738,39.47695991843799,843.53,853.48
9,,FORAKER 1207 10UMH-11,2019-04-26,0.0,546.0,,464.07,315.0,3254.0,1006.4033,0.0,FLOW,48.0,19547.67,22,UM,Pad1,5Z,0,323.66,41.08768232770112,40.4328237513959,779.0699999999999,787.73
9,,FORAKER 1207 10UMH-11,2019-04-27,0.0,533.0,,438.35,292.0,3265.0,982.5167,0.0,FLOW,48.0,19986.0199999999,23,UM,Pad1,5Z,0,300.67,40.6849611647858,39.9808311083727,730.35,739.02
9,,FORAKER 1207 10UMH-11,2019-04-28,0.0,532.0,,428.65,280.0,3281.0,975.4833,0.0,FLOW,48.0,20414.67,24,UM,Pad1,5Z,0,287.9,40.178633731072495,39.511747689268326,708.65,716.55
9,,FORAKER 1207 10UMH-11,2019-04-29,0.0,520.0,,401.6,261.0,3253.0,943.7667,0.0,FLOW,48.0,20816.2699999999,25,UM,Pad1,5Z,0,269.61,40.167756737831674,39.3902807123453,662.6,671.21
9,,FORAKER 1207 10UMH-11,2019-04-30,0.0,508.0,,384.95,259.0,3207.0,919.45,0.0,FLOW,48.0,21201.2199999999,26,UM,Pad1,5Z,0,265.87,40.851541132724876,40.22051401506328,643.95,650.8199999999999
9,,FORAKER 1207 10UMH-11,2019-05-01,0.0,507.0,,367.61,244.0,3236.0,906.9433,0.0,FLOW,48.0,21568.8299999999,27,UM,Pad1,5Z,0,251.29,40.60268217805785,39.894704141528095,611.61,618.9
9,,FORAKER 1207 10UMH-11,2019-05-02,0.0,487.0,,348.88,235.0,3192.0,880.88,0.0,FLOW,48.0,21917.71,28,UM,Pad1,5Z,0,242.55,41.010770505385246,40.24799616359526,583.88,591.4300000000001
9,,FORAKER 1207 10UMH-11,2019-05-03,0.0,478.0,,339.18,241.0,3164.0,866.5133,0.0,FLOW,48.0,22256.89,29,UM,Pad1,5Z,0,247.14,42.15104379860827,41.53883277603502,580.1800000000001,586.3199999999999
9,,FORAKER 1207 10UMH-11,2019-05-04,0.0,474.0,,321.84,223.0,3158.0,848.1733,0.0,FLOW,48.0,22578.73,30,UM,Pad1,5Z,0,229.23,41.59725624693778,40.92944717715293,544.8399999999999,551.0699999999999
9,,FORAKER 1207 10UMH-11,2019-05-05,0.0,466.0,,309.35,218.0,3111.0,827.85,0.0,FLOW,48.0,22888.0799999999,31,UM,Pad1,5Z,0,225.15,42.12347988774555,41.33876931828956,527.35,534.5
9,,FORAKER 1207 10UMH-11,2019-05-06,0.0,460.0,,289.23,206.0,3090.0,804.23,0.0,FLOW,48.0,23177.3099999999,32,UM,Pad1,5Z,0,211.4,42.22679423925853,41.59683379439856,495.23,500.63
9,,FORAKER 1207 10UMH-11,2019-05-07,0.0,451.0,,274.67,196.0,3066.0,785.67,0.0,FLOW,48.0,23451.9799999999,33,UM,Pad1,5Z,0,203.02,42.50036634637526,41.64276456965602,470.67,477.69000000000005
9,,FORAKER 1207 10UMH-11,2019-05-08,0.0,448.0,,281.61,177.0,3045.0,789.11,0.0,FLOW,48.0,23733.5899999999,34,UM,Pad1,5Z,0,109.44,27.986191024165706,38.59488454242167,458.61,391.05
9,,FORAKER 1207 10UMH-11,2019-05-09,0.0,428.0,,261.49,201.0,3022.0,765.1567,0.0,FLOW,48.0,23995.0799999999,35,UM,Pad1,5Z,0,134.78,34.01216342392813,43.46039914376527,462.49,396.27
9,,FORAKER 1207 10UMH-11,2019-05-10,0.0,425.0,,251.09,168.0,2968.0,745.7567,0.0,FLOW,48.0,24246.17,36,UM,Pad1,5Z,0,177.93,41.47359097477973,40.08685485217972,419.09000000000003,429.02
9,,FORAKER 1207 10UMH-11,2019-05-11,0.0,407.0,,249.69,185.0,2955.0,742.19,0.0,FLOW,49.0833333333333,24495.8599999999,37,UM,Pad1,5Z,0,183.47,42.35617323852618,42.559065080862226,434.69,433.15999999999997
9,,FORAKER 1207 10UMH-11,2019-05-12,0.0,387.0,,238.6,180.0,2966.0,732.9333,0.0,FLOW,50.8333333333333,24734.4599999999,38,UM,Pad1,5Z,0,186.31,43.84693229154409,43.000477783086474,418.6,424.90999999999997
9,,FORAKER 1207 10UMH-11,2019-05-13,0.0,364.0,,222.64,174.0,2982.0,719.64,0.0,FLOW,52.8333333333333,24957.0999999999,39,UM,Pad1,5Z,0,179.39,44.621048180484046,43.86849536103268,396.64,402.03
9,,FORAKER 1207 10UMH-11,2019-05-14,0.0,364.0,,214.32,166.0,3001.0,714.4867,0.0,FLOW,54.0,25171.4199999999,40,UM,Pad1,5Z,0,175.39,45.00526032177773,43.64745477492638,380.32,389.71
9,,FORAKER 1207 10UMH-11,2019-05-15,0.0,355.0,,210.86,158.0,2965.0,705.0267,0.0,FLOW,56.0,25382.2799999999,41,UM,Pad1,5Z,0,162.54,43.52972683449384,42.83467982432359,368.86,373.4
9,,FORAKER 1207 10UMH-11,2019-05-16,0.0,335.0,,196.99,160.0,2940.0,686.99,0.0,FLOW,56.0,25579.2699999999,42,UM,Pad1,5Z,0,152.53,43.639848935683226,44.81918261015715,356.99,349.52
9,,FORAKER 1207 10UMH-11,2019-05-17,0.0,347.0,,192.13,146.0,2906.0,676.4633,0.0,FLOW,57.5833333333333,25771.3999999999,43,UM,Pad1,5Z,0,142.45,42.575766632793346,43.178659095614115,338.13,334.58
9,,FORAKER 1207 10UMH-11,2019-05-18,0.0,323.0,,191.44,145.0,2878.0,671.1067,0.0,FLOW,60.0,25962.8399999999,44,UM,Pad1,5Z,0,148.43,43.672580692617764,43.09832362382594,336.44,339.87
9,,FORAKER 1207 10UMH-11,2019-05-19,0.0,320.0,,178.26,142.0,2840.0,651.5933,0.0,FLOW,61.3333333333333,26141.0999999999,45,UM,Pad1,5Z,0,140.93,44.15238572636987,44.33897458315119,320.26,319.19
9,,FORAKER 1207 10UMH-11,2019-05-20,0.0,323.0,,174.79,136.0,2817.0,644.29,0.0,FLOW,62.0,26315.8899999999,46,UM,Pad1,5Z,0,134.93,43.56515562443497,43.75945171981081,310.78999999999996,309.72
9,,FORAKER 1207 10UMH-11,2019-05-21,0.0,315.0,,169.24,134.0,2720.0,622.5733,0.0,FLOW,63.4166666666666,26485.1299999999,47,UM,Pad1,5Z,0,131.12,43.654281528832065,44.18942092072286,303.24,300.36
9,,FORAKER 1207 10UMH-11,2019-05-22,0.0,301.0,,159.53,260.0,2754.0,618.53,0.0,FLOW,64.0,26644.6599999999,48,UM,Pad1,5Z,0,133.17,45.49709600273317,61.974113889352374,419.53,292.7
9,,FORAKER 1207 10UMH-11,2019-05-23,0.0,296.0,,152.59,117.0,2744.0,609.9233,0.0,FLOW,64.0,26797.2499999999,49,UM,Pad1,5Z,0,113.98,42.75799977491841,43.39923587670165,269.59000000000003,266.57
9,,FORAKER 1207 10UMH-11,2019-05-24,0.0,289.0,,149.81,108.0,2671.0,594.9767,0.0,FLOW,64.0,26947.0599999999,50,UM,Pad1,5Z,0,107.86,41.85974308223697,41.89131530972421,257.81,257.67
9,,FORAKER 1207 10UMH-11,2019-05-25,0.0,263.0,,135.95,105.0,2622.0,572.95,0.0,FLOW,64.0,27083.01,51,UM,Pad1,5Z,0,105.09,43.59857285097909,43.57750570657813,240.95,241.04
9,,FORAKER 1207 10UMH-11,2019-05-26,0.0,263.0,,141.49,108.0,2605.0,575.6567,0.0,FLOW,64.0,27224.5,52,UM,Pad1,5Z,0,102.15,41.92661303562633,43.28830814862319,249.49,243.64000000000001
9,,FORAKER 1207 10UMH-11,2019-05-27,0.0,291.0,,138.72,100.0,2547.0,563.22,0.0,FLOW,64.0,27363.22,53,UM,Pad1,5Z,0,98.33,41.480700274203755,41.89008042895443,238.72,237.05
9,,FORAKER 1207 10UMH-11,2019-05-28,0.0,291.0,,127.67,88.0,2625.0,565.17,0.0,FLOW,64.0,27490.89,54,UM,Pad1,5Z,0,93.27,42.21508101747081,40.803078777762316,215.67000000000002,220.94
9,,FORAKER 1207 10UMH-11,2019-05-29,0.0,271.0,,127.68,87.0,2467.0,538.8467,0.0,FLOW,64.0,27618.57,55,UM,Pad1,5Z,0,86.38,40.353172007848265,40.52543320290665,214.68,214.06
9,,FORAKER 1207 10UMH-11,2019-05-30,0.0,275.0,,124.89,84.0,2314.0,510.5567,0.0,FLOW,64.0,27743.46,56,UM,Pad1,5Z,0,86.87,41.022856063468076,40.212552060893294,208.89,211.76
9,,FORAKER 1207 10UMH-11,2019-05-31,0.0,263.0,,130.46,80.0,2408.0,531.7933,0.0,FLOW,,27873.92,57,UM,Pad1,5Z,0,80.38,38.123695693416806,38.0119737717381,210.46,210.84
9,,FORAKER 1207 10UMH-11,2019-06-01,0.0,260.0,,103.36,80.0,2163.0,463.86,0.0,FLOW,,27977.28,58,UM,Pad1,5Z,0,92.36,47.1898630696914,43.630017452006975,183.36,195.72
9,,FORAKER 1207 10UMH-11,2019-06-02,0.0,237.0,,119.3,92.0,2598.0,552.3,0.0,FLOW,,28096.5799999999,59,UM,Pad1,5Z,0,75.94,38.895718090555214,43.539990534784664,211.3,195.24
9,,FORAKER 1207 10UMH-11,2019-06-03,0.0,235.0,,116.52,75.0,2267.0,494.3533,0.0,FLOW,,28213.1,60,UM,Pad1,5Z,0,72.01,38.19551265050656,39.16040100250627,191.51999999999998,188.53
9,,FORAKER 1207 10UMH-11,2019-06-04,0.0,233.0,,91.57,72.0,2230.0,463.2367,0.0,FLOW,,28304.67,61,UM,Pad1,5Z,0,60.8,39.90286801863884,44.017851684294186,163.57,152.37
9,,FORAKER 1207 10UMH-11,2019-06-05,0.0,229.0,,108.21,64.0,2229.0,479.71,0.0,FLOW,,28412.8799999999,62,UM,Pad1,5Z,0,64.58,37.3748480814862,37.163927762615415,172.20999999999998,172.79
9,,FORAKER 1207 10UMH-11,2019-06-06,0.0,224.0,,105.42,64.0,2207.0,473.2533,0.0,FLOW,,28518.2999999999,63,UM,Pad1,5Z,0,50.93,32.57435241445475,37.775941447290755,169.42000000000002,156.35
9,,FORAKER 1207 10UMH-11,2019-06-07,0.0,240.0,,94.33,40.0,2200.0,460.9967,0.0,FLOW,,28612.6299999999,64,UM,Pad1,5Z,0,38.18,28.812919779639273,29.77741383160873,134.32999999999998,132.51
9,,FORAKER 1207 10UMH-11,2019-06-08,0.0,240.0,,97.1,38.0,2007.0,431.6,0.0,FLOW,,28709.7299999999,65,UM,Pad1,5Z,0,32.78,25.238681860178627,28.127313101406365,135.1,129.88
9,,FORAKER 1207 10UMH-11,2019-06-09,0.0,242.0,,80.47,32.0,2080.0,427.1367,0.0,FLOW,,28790.1999999999,66,UM,Pad1,5Z,0,35.62,30.683090705487118,28.452031652885214,112.47,116.09
9,,FORAKER 1207 10UMH-11,2019-06-10,0.0,226.0,,90.87,35.0,2032.0,429.5367,0.0,FLOW,,28881.0699999999,67,UM,Pad1,5Z,0,33.9,27.169992786727576,27.80646698975133,125.87,124.77000000000001
9,,FORAKER 1207 10UMH-11,2019-06-11,0.0,231.0,,88.78,33.0,2057.0,431.6133,0.0,FLOW,,28969.8499999999,68,UM,Pad1,5Z,0,33.04,27.121983253981284,27.098045656101167,121.78,121.82
9,,FORAKER 1207 10UMH-11,2019-06-12,0.0,222.0,,94.33,33.0,1996.0,426.9967,0.0,FLOW,,29064.1799999999,69,UM,Pad1,5Z,0,31.7,25.152741410775214,25.916908819602607,127.33,126.03
9,,FORAKER 1207 10UMH-11,2019-06-13,0.0,220.0,,80.46,27.0,1998.0,413.46,0.0,FLOW,,29144.6399999999,70,UM,Pad1,5Z,0,27.87,25.726945444475216,25.12562814070352,107.46,108.33
